id,LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,GLOBAL_DATA_COMPLEXITY,GLOBAL_DATA_DENSITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,defects
2161,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,1,2,3,2,3,1,0,0,FALSE
2162,0,1,0,0,0,0,1,0.33,0,1,1,1,1,0,3,1,1,1,11.23,2,44.92,0.01,8,0.5,2.5,22.46,1,0,0,2,0.2,3,5,3,4,5,0,3,FALSE
2163,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,0,0,6.86,3.5,84,0.01,8,0.29,4.67,24,1,0,0,3,1,1,7,1,7,1,0,0,FALSE
2164,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.5,2,3,2,3,2,0,0,FALSE
2165,1,5,4,0,3,8,3,0.16,4,3,1,14,1,0,19,0,0,0,20.96,10.5,2310.82,0.07,48,0.1,128.38,220.08,0,2,4,13,0.12,21,27,12,12,25,13.64,19,FALSE
2166,0,1,0,0,0,0,1,0.14,0,1,1,1,1,0,7,1,1,1,25.18,7.5,1416.52,0.06,43,0.13,78.7,188.87,1,0,0,2,0.11,20,23,12,9,9,0,7,FALSE
2167,0,5,1,0,0,8,3,0.33,4,2,0,9,1,0,9,0,2,0,8.55,13,1444.74,0.04,31,0.08,80.26,111.13,0,2,4,8,0.27,13,18,4,8,11,0,9,FALSE
2168,1,1,1,3,0,0,1,0.2,0,1,1,4,1,0,2,1,0,0,10.75,6,387.18,0.02,18,0.17,21.51,64.53,1,0,0,5,0.13,6,12,4,8,8,60,5,FALSE
2169,0,1,1,0,0,0,1,0.25,0,1,1,2,1,0,4,0,1,1,10.24,7,501.89,0.02,20,0.14,27.88,71.7,1,0,0,3,0.17,7,13,4,8,6,0,4,FALSE
2170,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,FALSE
2171,0,3,1,0,0,4,2,0.4,2,1,0,6,1,0,5,0,0,0,12.37,6,445.39,0.02,19,0.17,24.74,74.23,0,1,2,6,0.29,6,13,5,10,7,0,5,FALSE
2172,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,5.8,2,23.22,0,5,0.5,1.29,11.61,1,0,0,2,1,1,4,1,4,1,0,0,FALSE
2173,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
2174,0,1,0,2,0,0,1,0.25,0,1,1,1,1,0,2,1,0,0,21.67,1.8,70.2,0.01,13,0.56,3.9,39,1,0,0,2,0.17,6,7,5,3,6,50,4,FALSE
2175,0,1,1,0,0,0,1,0.25,0,1,1,2,1,0,4,0,1,1,10.24,7,501.89,0.02,20,0.14,27.88,71.7,1,0,0,3,0.17,7,13,4,8,6,0,4,FALSE
2176,20,21,4,0,80,40,11,0.17,20,10,0,51,1,0,63,0,0,0,28.39,77.78,171770.62,0.74,382,0.01,9542.81,2208.48,0,10,20,42,0.04,150,232,27,28,248,55.94,63,FALSE
2177,2,13,4,1,8,24,7,0.13,12,6,0,30,6,0,54,0,0,0,25.11,40,40181.42,0.33,184,0.03,2232.3,1004.54,0,6,12,25,0.1,80,104,22,22,68,14.29,55,FALSE
2178,1,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,0,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,3,0.2,2,3,2,3,5,0,2,FALSE
2179,25,5,0,24,8,8,3,0.04,4,1,0,13,1,0,50,0,0,0,56.97,63.22,227673.63,1.2,652,0.02,12648.53,3601.36,0,2,4,12,0.03,289,363,32,14,109,39.02,74,FALSE
2180,1,1,2,0,2,0,1,0.33,0,1,1,3,1,0,3,0,1,1,14.24,3.5,174.4,0.02,15,0.29,9.69,49.83,1,0,0,4,0.08,7,8,5,5,13,40,3,FALSE
2181,0,3,2,0,0,4,2,0.5,2,2,1,6,1,0,4,0,2,1,11.99,6.67,533.03,0.03,21,0.15,29.61,79.95,0,1,2,6,0.33,10,11,6,8,6,0,4,FALSE
2182,0,1,3,0,0,0,1,1,0,1,1,4,1,0,0,0,1,1,8.3,6,298.97,0.02,15,0.17,16.61,49.83,1,0,0,5,0.5,3,12,2,8,2,0,0,FALSE
2183,1,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,0,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,3,0.2,2,3,2,3,5,0,2,FALSE
2184,4,7,1,1,8,12,4,0.17,6,1,0,20,1,0,23,0,0,0,23.26,21.67,10918.18,0.17,113,0.05,606.57,503.92,0,3,6,18,0.11,52,61,12,10,38,28.13,24,FALSE
2185,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,1,1,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,1,0,0,3,0.5,2,5,2,5,2,0,0,FALSE
2186,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,7.35,8,470.48,0.02,17,0.13,26.14,58.81,1,0,0,2,0.25,6,11,3,8,4,0,2,FALSE
2187,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,1,2,3,2,3,1,0,0,FALSE
2188,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,1,1,6.55,3,58.95,0.01,7,0.33,3.28,19.65,1,0,0,3,1,1,6,1,6,1,0,0,FALSE
2189,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,0.5,2,4,2,4,2,0,0,FALSE
2190,0,1,3,0,0,0,1,1,0,1,1,4,1,0,0,0,1,1,8.3,6,298.97,0.02,15,0.17,16.61,49.83,1,0,0,5,0.5,3,12,2,8,2,0,0,FALSE
2191,12,1,2,13,9,0,1,0.05,0,1,1,10,1,0,6,1,1,1,76.17,7.41,4179.42,0.19,110,0.14,232.19,564.22,1,0,0,11,0.02,50,60,27,8,42,78.57,19,FALSE
2192,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,1,1,6.86,3.5,84,0.01,8,0.29,4.67,24,1,0,0,3,1,1,7,1,7,1,0,0,FALSE
2193,0,1,2,0,0,0,1,1,0,1,1,4,1,0,0,0,1,1,10.68,4.67,232.53,0.02,15,0.21,12.92,49.83,1,0,0,5,0.5,4,11,3,7,2,0,0,FALSE
2194,2,5,1,0,0,8,3,0.3,4,2,0,12,1,0,10,0,0,0,28.99,6.92,1389.28,0.07,45,0.14,77.18,200.67,0,2,4,11,0.21,20,25,13,9,14,0,10,FALSE
2195,0,3,0,0,0,4,2,0.67,2,1,0,5,1,0,3,0,2,1,5.07,8.75,388.32,0.01,14,0.11,21.57,44.38,0,1,2,5,0.4,5,9,2,7,5,0,3,FALSE
2196,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,8.98,2.5,56.15,0.01,8,0.4,3.12,22.46,1,0,0,2,0.2,2,6,2,5,5,0,2,FALSE
2197,2,3,0,2,0,4,2,0.4,2,1,0,6,1,0,3,0,0,0,8.42,7.5,473.37,0.02,19,0.13,26.3,63.12,0,1,2,6,0.22,10,9,4,6,9,40,5,FALSE
2198,1,1,1,4,0,0,1,0.2,0,1,1,2,1,0,1,0,0,0,20.97,3,188.72,0.02,17,0.33,10.48,62.91,1,0,0,3,0.13,7,10,7,6,8,80,5,FALSE
2199,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
2200,0,1,0,0,0,0,1,0.25,0,1,1,1,1,0,4,0,1,1,9.47,2.67,67.38,0.01,9,0.38,3.74,25.27,1,0,0,2,0.17,4,5,3,4,6,0,4,FALSE
2201,0,5,3,0,0,8,3,0.5,4,3,1,11,1,0,6,0,0,0,30.72,9,2488.36,0.09,62,0.11,138.24,276.48,0,2,4,10,0.3,18,44,11,11,10,0,6,FALSE
2202,4,5,7,0,2,8,3,0.13,4,2,0,16,1,0,23,0,2,0,53,9.73,5018.51,0.17,99,0.1,278.81,515.74,0,2,4,15,0.1,46,53,26,11,31,8,23,FALSE
2203,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
2204,8,17,11,32,3,12,13,0.16,6,10,0,43,4,0,48,0,10,0,49.82,25.34,31983.69,0.42,212,0.04,1776.87,1262.29,0,3,6,32,0.14,75,137,37,25,93,42.17,80,FALSE
2205,0,3,4,0,0,4,2,0.4,2,2,1,8,1,0,5,0,1,0,17.22,4.08,287.09,0.02,19,0.24,15.95,70.31,0,1,2,8,0.29,7,12,6,7,7,0,5,FALSE
2206,11,39,4,3,17,52,20,0.34,14,2,0,62,18,0,55,0,4,0,43.19,29.48,37542.5,0.42,228,0.03,2085.69,1273.37,0,19,29,44,0.23,90,138,29,19,88,26.67,58,TRUE
2207,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,1,1,6.86,3.5,84,0.01,8,0.29,4.67,24,1,0,0,3,1,1,7,1,7,1,0,0,FALSE
2208,1,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,0,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,3,0.2,2,3,2,3,5,0,2,FALSE
2209,15,15,2,1,1,8,1,0.02,4,1,1,35,1,0,47,0,1,1,33.46,31.67,33562.86,0.35,185,0.03,1864.6,1059.67,1,2,4,26,0.01,61,124,26,27,70,4.08,48,FALSE
2210,0,1,0,0,0,0,1,0.33,0,1,1,1,1,0,3,1,1,1,11.23,2,44.92,0.01,8,0.5,2.5,22.46,1,0,0,2,0.2,3,5,3,4,5,0,3,FALSE
2211,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,7.35,8,470.48,0.02,17,0.13,26.14,58.81,1,0,0,2,0.25,6,11,3,8,4,0,2,FALSE
2212,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,1,0,0,2,1,2,5,2,5,1,0,0,FALSE
2213,0,1,3,0,0,0,1,1,0,1,1,4,1,0,0,0,1,1,8.3,6,298.97,0.02,15,0.17,16.61,49.83,1,0,0,5,0.5,3,12,2,8,2,0,0,FALSE
2214,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
2215,0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,0,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,3,0.25,2,3,2,3,4,0,2,FALSE
2216,0,1,3,0,0,0,1,1,0,1,1,4,1,0,0,0,1,1,8.3,6,298.97,0.02,15,0.17,16.61,49.83,1,0,0,5,0.5,3,12,2,8,2,0,0,FALSE
2217,15,15,2,1,1,0,1,0.02,0,1,1,35,1,0,47,0,0,0,33.46,31.67,33562.86,0.35,185,0.03,1864.6,1059.67,1,0,0,26,0.01,61,124,26,27,70,4.08,48,FALSE
2218,1,3,2,0,2,4,2,0.17,2,2,1,8,1,0,12,0,0,0,16.67,8.56,1220.22,0.05,33,0.12,67.79,142.62,0,1,2,8,0.12,14,19,9,11,17,14.29,12,FALSE
2219,3,7,6,0,4,12,1,0.04,6,1,1,23,1,0,27,0,0,0,34.35,13.68,6431.58,0.16,94,0.07,357.31,470,1,3,6,21,0.03,40,54,19,13,36,12.9,27,FALSE
2220,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,1,2,3,2,3,1,0,0,FALSE
2221,0,1,3,0,0,0,1,1,0,1,1,4,1,0,0,0,1,1,8.3,6,298.97,0.02,15,0.17,16.61,49.83,1,0,0,5,0.5,3,12,2,8,2,0,0,FALSE
2222,5,31,2,3,0,50,16,0.37,20,1,0,54,7,0,40,1,4,0,42.94,41.35,73428.57,0.59,310,0.02,4079.37,1775.66,0,15,25,40,0.32,148,162,34,19,50,6.98,43,FALSE
2223,0,3,0,0,0,6,2,1,2,1,0,5,1,0,0,0,2,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,0,2,3,5,2,2,4,2,4,1,0,0,FALSE
2224,2,3,1,7,0,4,2,0.14,2,2,1,12,1,0,7,0,0,0,19.08,14.5,4010.75,0.09,64,0.07,222.82,276.6,0,1,2,12,0.11,29,35,10,10,18,50,14,FALSE
2225,0,3,1,0,1,4,2,0.25,2,1,0,6,1,0,8,0,0,0,17.45,8.13,1151.94,0.05,34,0.12,64,141.78,0,1,2,6,0.18,13,21,8,10,11,11.11,8,FALSE
2226,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
2227,0,1,3,0,0,0,1,1,0,1,1,4,1,0,0,0,1,1,8.3,6,298.97,0.02,15,0.17,16.61,49.83,1,0,0,5,0.5,3,12,2,8,2,0,0,FALSE
2228,0,3,1,0,0,4,2,1,2,2,1,5,1,0,0,0,1,0,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,0,1,2,5,2,2,5,2,5,1,0,0,FALSE
2229,0,1,1,1,0,0,1,0.5,0,1,1,2,1,0,1,0,0,0,9.83,2,39.3,0.01,7,0.5,2.18,19.65,1,0,0,3,0.25,3,4,3,4,4,50,2,FALSE
2230,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,FALSE
2231,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0.5,0,0,0,0,2,0,0,FALSE
2232,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,FALSE
2233,6,13,5,0,10,24,7,0.3,12,6,0,27,1,0,23,0,0,0,22.04,34.83,26748.53,0.26,155,0.03,1486.03,767.9,0,6,12,22,0.17,44,111,12,19,42,30.3,23,FALSE
2234,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,0.5,2,4,2,4,2,0,0,FALSE
2235,3,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,0,0,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,3,0.14,2,4,2,4,7,0,2,FALSE
2236,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,1,1,9.51,3,85.59,0.01,9,0.33,4.75,28.53,1,0,0,3,0.5,3,6,3,6,2,0,0,FALSE
2237,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,2,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,0.5,2,4,2,4,2,0,0,FALSE
2238,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
2239,2,7,1,0,0,12,4,0.36,6,2,0,14,3,0,11,0,4,1,12.35,16,3162.47,0.07,45,0.06,175.69,197.65,0,3,6,12,0.29,16,29,7,14,14,0,11,FALSE
2240,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,3.48,4,55.73,0,6,0.25,3.1,13.93,1,0,0,2,0.25,2,4,1,4,4,0,2,FALSE
2241,0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,1,1,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,1,0,0,3,0.25,2,5,2,5,4,0,2,FALSE
2242,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0.5,0,0,0,0,2,0,0,FALSE
2243,0,1,3,0,0,0,1,1,0,1,1,4,1,0,0,0,1,1,9.31,2.5,58.16,0.01,9,0.4,3.23,23.26,1,0,0,5,0.5,1,8,1,5,2,0,0,FALSE
2244,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0.5,0,0,0,0,2,0,0,FALSE
2245,1,3,1,0,0,4,2,0.2,2,1,0,7,1,0,10,4,1,0,20.19,5.06,517.32,0.03,25,0.2,28.74,102.19,0,1,2,7,0.15,9,16,8,9,13,0,10,FALSE
2246,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,1,2,3,2,3,1,0,0,FALSE
2247,3,3,2,0,0,4,2,0.25,2,2,1,6,1,0,8,0,0,0,14.46,17.33,4344.21,0.08,59,0.06,241.35,250.63,0,1,2,6,0.15,16,43,6,13,13,0,8,FALSE
2248,0,3,4,0,0,4,2,0.4,2,2,1,8,1,0,5,0,1,0,17.22,4.08,287.09,0.02,19,0.24,15.95,70.31,0,1,2,8,0.29,7,12,6,7,7,0,5,FALSE
2249,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,1,2,3,2,3,1,0,0,FALSE
2250,0,1,0,0,0,4,1,1,2,1,1,1,1,0,0,0,1,1,5.8,2,23.22,0,5,0.5,1.29,11.61,1,1,2,2,1,1,4,1,4,1,0,0,FALSE
2251,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,FALSE
2252,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,4.75,1,0,0,2,1,0,3,0,3,1,0,0,FALSE
2253,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,2,1,1,9.51,3,85.59,0.01,9,0.33,4.75,28.53,1,0,0,3,0.5,3,6,3,6,2,0,0,FALSE
2254,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,1,2,3,2,3,1,0,0,FALSE
2255,8,17,11,32,3,12,13,0.16,6,10,0,43,4,0,48,0,10,0,49.82,25.34,31983.69,0.42,212,0.04,1776.87,1262.29,0,3,6,32,0.14,75,137,37,25,93,42.17,80,TRUE
2256,4,7,5,0,1,12,4,0.5,6,4,1,18,1,0,8,0,4,1,21.93,12,3157.28,0.09,59,0.08,175.4,263.11,0,3,6,16,0.25,20,39,10,12,16,11.11,8,FALSE
2257,22,1,12,13,85,0,1,0.05,0,1,1,18,1,0,8,0,1,1,114.32,3.72,1585.48,0.14,83,0.27,88.08,425.73,1,0,0,19,0.01,36,47,29,6,130,92.45,21,FALSE
2258,0,3,0,0,0,4,2,0.5,2,1,0,6,1,0,4,0,2,1,11.52,3.75,161.94,0.01,13,0.27,9,43.19,0,1,2,6,0.33,5,8,4,6,6,0,4,FALSE
2259,9,11,4,10,3,20,6,0.15,10,3,0,30,1,0,31,0,6,1,42.09,24.44,25137.63,0.34,192,0.04,1396.54,1028.65,0,5,10,26,0.11,69,123,24,17,55,29.55,41,FALSE
2260,0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,3,0.25,2,3,2,3,4,0,2,FALSE
2261,1,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,0,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,3,0.2,2,3,2,3,5,0,2,FALSE
2262,3,3,0,0,4,4,2,0.25,2,1,0,6,1,0,8,0,2,1,16.42,8.13,1084.18,0.04,32,0.12,60.23,133.44,0,1,2,6,0.12,13,19,8,10,17,33.33,8,FALSE
2263,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,2,1,0,2,0,2,1,0,0,FALSE
2264,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,0,0,12.68,2.5,79.25,0.01,10,0.4,4.4,31.7,1,0,0,3,0.5,4,6,4,5,2,0,0,FALSE
2265,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,0.5,2,4,2,4,2,0,0,FALSE
2266,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.33,1,3,1,3,3,0,0,FALSE
2267,0,3,0,0,0,0,2,1,0,1,0,5,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0.13,0,0,0,0,15,0,0,FALSE
2268,1,5,6,0,3,8,3,0.16,4,3,1,14,1,0,19,0,3,1,19.07,10.91,2270.01,0.07,46,0.09,126.11,208.08,0,2,4,13,0.12,20,26,11,12,25,13.64,19,FALSE
2269,2,1,3,0,2,0,1,0.25,0,1,1,4,1,0,4,0,0,0,12.55,4.5,254.13,0.02,17,0.22,14.12,56.47,1,0,0,5,0.1,6,11,4,6,10,33.33,4,FALSE
2270,0,1,1,0,0,0,1,0.25,0,1,1,2,1,0,4,0,1,1,10.24,7,501.89,0.02,20,0.14,27.88,71.7,1,0,0,3,0.17,7,13,4,8,6,0,4,FALSE
2271,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,2,0,0,2,1,0,0,2,0.5,2,0,2,0,2,0,0,FALSE
2272,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,8.3,6.67,369.01,0.02,16,0.15,20.5,55.35,1,0,0,2,0.5,5,11,3,8,2,0,0,FALSE
2273,8,5,1,2,1,4,3,0.19,2,2,0,10,1,0,14,0,3,1,13.41,20.57,5676.42,0.09,61,0.05,315.36,275.94,0,1,2,9,0.09,18,43,7,16,35,17.65,16,FALSE
2274,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
2275,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.5,2,3,2,3,2,0,0,FALSE
2276,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,1,1,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,3,1,2,4,2,4,1,0,0,FALSE
2277,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
2278,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,0,0,9.96,3.5,122.04,0.01,11,0.29,6.78,34.87,1,0,0,4,0.25,2,9,2,7,4,0,2,FALSE
2279,5,11,10,3,5,20,6,0.25,10,6,1,35,1,0,21,0,0,0,52.79,15.18,12164.32,0.27,155,0.07,675.8,801.34,0,5,10,31,0.17,69,86,25,11,36,27.59,24,FALSE
2280,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.2,1,3,1,3,5,0,2,FALSE
2281,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,FALSE
2282,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
2283,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,FALSE
2284,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0.5,0,0,0,0,2,0,0,FALSE
2285,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,1,2,3,2,3,1,0,0,FALSE
2286,3,3,0,6,0,0,2,0.22,0,1,0,6,1,0,3,2,0,0,20.56,7.56,1173.56,0.05,38,0.13,65.2,155.32,0,0,0,6,0.14,17,21,9,8,14,66.67,9,FALSE
2287,0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,1,1,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,0,0,3,1,1,5,1,5,1,0,0,FALSE
2288,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,7.75,2,31.02,0.01,6,0.5,1.72,15.51,1,0,0,2,1,2,4,2,4,1,0,0,FALSE
2289,7,15,1,0,8,26,8,0.22,12,3,0,27,4,0,37,3,4,0,21.56,24.07,12488.7,0.17,102,0.04,693.82,518.91,0,7,13,21,0.14,38,64,15,19,56,17.78,37,FALSE
2290,0,3,2,0,0,4,2,0.5,2,2,1,6,1,0,4,0,2,1,10.88,5.6,341.29,0.02,17,0.18,18.96,60.94,0,1,2,6,0.33,8,9,5,7,6,0,4,FALSE
2291,2,3,0,1,0,4,2,0.25,2,1,0,5,1,0,7,1,0,0,7.32,8.17,488.32,0.02,18,0.12,27.13,59.79,0,1,2,5,0.17,7,11,3,7,12,12.5,8,FALSE
2292,0,1,1,0,3,0,1,0.09,0,1,1,3,1,0,11,0,1,1,39.02,7.43,2153.27,0.1,65,0.13,119.63,289.86,1,0,0,4,0.06,26,39,14,8,16,21.43,11,FALSE
2293,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,1,2,3,2,3,1,0,0,FALSE
2294,0,1,1,0,0,0,1,1,0,1,1,2,1,0,1,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,3,0.5,2,3,2,3,2,0,1,FALSE
2295,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,1,2,3,2,3,1,0,0,FALSE
2296,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,1,1,3,1,3,1,0,0,FALSE
